date,sample_period,village,household,specimen_id,sample_id,cryo_id,coliform,chicken_breed,box_number,isolate_number,drug_code,drug_name,drug_class,halo_ring,round_halo_ring,drug_result,result_category
2-Jul-15,1,1,3,15-7-T-H3-C9-1,2C3P9.1,33.1,mu_pos,0,2,1,AMC,amoxicillin-clavulanate,beta-lactam,21.31,21,0,susceptible
10-Jun-15,0,1,2,15-6-T-H2-C5-3,C2P5.3,20.3,mu_pos,0,,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,21.31,21,0,susceptible
12-Jun-15,0,1,7,15-6-T-H7-C2-3,C7P2.3,52.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,21.32,21,0,susceptible
2-Jul-15,1,1,4,15-7-T-H4-C8-3,2C4P8.3,42.3,mu_pos,0,2,3,AMC,amoxicillin-clavulanate,beta-lactam,21.32,21,0,susceptible
10-Jun-15,0,1,4,15-6-T-H4-C3-3,C4P3.3,28.3,mu_pos,0,,3,C,Chloramphenicol,Chloramphenicol,21.32,21,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-B3-1,2C1B3.1,12.1,mu_pos,1,1,1,AM,ampicillin,beta-lactam,21.33,21,0,susceptible
12-Jun-15,0,0,2,15-6-P-H2-C2-3,C2P2.3,77.3,mu_pos,0,,3,AMC,amoxicillin-clavulanate,beta-lactam,21.33,21,0,susceptible
12-Jun-15,0,0,2,15-6-P-H2-C4-2,C2P4.2,79.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,21.34,21,0,susceptible
12-Jun-15,0,0,6,15-6-P-H6-C2-2,C6P2.2,97.2,mu_pos,0,,2,C,Chloramphenicol,Chloramphenicol,21.34,21,0,susceptible
2-Jul-15,1,1,7,15-7-T-H7-C10-2,2C7P10.2,66.2,mu_pos,0,3,2,C,Chloramphenicol,Chloramphenicol,21.34,21,0,susceptible
12-Jun-15,0,1,6,15-6-T-H6-B1-1,C6B1.1,41.1,mu_pos,1,,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,21.34,21,0,susceptible
12-Jun-15,0,1,10,15-6-T-H10-C3-3,C10P3.3,68.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,21.34,21,0,susceptible
2-Jul-15,1,1,8,15-7-T-H8-C1-2,2C8P1.2,67.2,mu_pos,0,3,2,GM,gentamicin,aminoglycoside,21.34,21,0,susceptible
12-Jun-15,0,1,10,15-6-T-H10-C4-1,C10P4.1,69.1,mu_pos,0,,1,C,Chloramphenicol,Chloramphenicol,21.35,21,0,susceptible
12-Jun-15,0,0,1,15-6-P-H1-C1-1,C1P1.1,71.1,mu_pos,0,,1,C,Chloramphenicol,Chloramphenicol,21.35,21,0,susceptible
12-Jun-15,0,0,6,15-6-P-H6-C5-3,C6P5.3,100.3,mu_pos,0,,3,C,Chloramphenicol,Chloramphenicol,21.35,21,0,susceptible
12-Jun-15,0,0,7,15-6-P-H7-C2-3,C7P2.3,102.3,mu_pos,0,,3,C,Chloramphenicol,Chloramphenicol,21.35,21,0,susceptible
12-Jun-15,0,0,9,15-6-P-H9-C5-3,C9P5.3,115.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,21.36,21,0,susceptible
12-Jun-15,0,1,10,15-6-T-H10-C2-2,C10P2.2,67.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,21.36,21,0,susceptible
10-Jun-15,0,1,2,15-6-T-H2-C4-3,C2P4.3,19.3,mu_pos,0,,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,21.36,21,0,susceptible
2-Jul-15,1,1,9,15-7-T-H9-C10-3,2C9P10.3,79.3,mu_pos,0,4,3,G,sulfisoxazole,sulfonamide,21.36,21,0,susceptible
12-Jun-15,0,1,8,15-6-T-H8-C5-3,C8P5.3,60.3,mu_pos,0,,3,AMC,amoxicillin-clavulanate,beta-lactam,21.37,21,0,susceptible
2-Jul-15,1,1,9,15-7-T-H9-C5-2,2C9P5.2,74.2,mu_pos,0,4,2,AMC,amoxicillin-clavulanate,beta-lactam,21.37,21,0,susceptible
12-Jun-15,0,1,9,15-6-T-H9-C1-2,C9P1.2,61.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,21.37,21,0,susceptible
2-Jul-15,1,1,9,15-7-T-H9-C7-2,2C9P7.2,76.2,mu_pos,0,4,2,GM,gentamicin,aminoglycoside,21.38,21,0,susceptible
12-Jun-15,0,0,1,15-6-P-H1-C2-3,C1P2.3,72.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,21.39,21,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-B1-1,2C1B1.1,10.1,mu_pos,1,1,1,AMC,amoxicillin-clavulanate,beta-lactam,21.39,21,0,susceptible
12-Jun-15,0,0,7,15-6-P-H7-C1-2,C7P1.2,101.2,mu_pos,0,,2,Te,tetracycline,tetracycline,21.39,21,0,susceptible
12-Jun-15,0,0,1,15-6-P-H1-C1-1,C1P1.1,71.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,21.4,21,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C2-2,C3P2.2,82.2,mu_pos,0,,2,C,Chloramphenicol,Chloramphenicol,21.4,21,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C8-2,2C3P8.2,32.2,mu_pos,0,2,2,C,Chloramphenicol,Chloramphenicol,21.4,21,0,susceptible
2-Jul-15,1,1,10,15-7-T-H10-C5-1,2C10P5.1,84.1,mu_pos,0,4,1,AM,ampicillin,beta-lactam,21.41,21,0,susceptible
12-Jun-15,0,0,7,15-6-P-H7-C3-1,C7P3.1,103.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,21.41,21,0,susceptible
2-Jul-15,1,1,7,15-7-T-H7-C9-2,2C7P9.2,65.2,mu_pos,0,3,2,AMC,amoxicillin-clavulanate,beta-lactam,21.41,21,0,susceptible
2-Jul-15,1,1,10,15-7-T-H10-C6-1,2C10P6.1,85.1,mu_pos,0,4,1,AMC,amoxicillin-clavulanate,beta-lactam,21.41,21,0,susceptible
10-Jun-15,0,1,2,15-6-T-H2-C2-2,C2P2.2,17.2,mu_neg,0,,2,Te,tetracycline,tetracycline,21.41,21,0,susceptible
12-Jun-15,0,1,10,15-6-T-H10-C1-1,C10P1.1,66.1,mu_pos,0,,1,G,sulfisoxazole,sulfonamide,21.41,21,0,susceptible
12-Jun-15,0,1,10,15-6-T-H10-C4-1,C10P4.1,69.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,21.42,21,0,susceptible
10-Jun-15,0,1,2,15-6-T-H2-C3-3,C2P3.3,18.3,mu_pos,0,,3,AMC,amoxicillin-clavulanate,beta-lactam,21.43,21,0,susceptible
2-Jul-15,1,1,6,15-7-T-H6-B6-3,2C6B6.3,53.3,mu_neg,1,3,3,AMC,amoxicillin-clavulanate,beta-lactam,21.43,21,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C7-1,2C3P7.1,31.1,mu_pos,0,2,1,CF,cephalothin,cephalosporin,21.43,21,0,susceptible
12-Jun-15,0,0,6,15-6-P-H6-C3-2,C6P3.2,98.2,mu_pos,0,,2,Te,tetracycline,tetracycline,21.43,21,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C5-1,C3P5.1,85.1,mu_pos,0,,1,G,sulfisoxazole,sulfonamide,21.43,21,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-C5-1,2C1P5.1,4.1,mu_pos,0,1,1,G,sulfisoxazole,sulfonamide,21.43,21,0,susceptible
2-Jul-15,1,1,10,15-7-T-H10-C8-2,2C10P8.2,87.2,mu_pos,0,4,2,G,sulfisoxazole,sulfonamide,21.43,21,0,susceptible
10-Jun-15,0,1,1,15-6-T-H1-C3-3,C1P3.3,13.3,mu_pos,0,,3,AMC,amoxicillin-clavulanate,beta-lactam,21.44,21,0,susceptible
10-Jun-15,0,1,1,15-6-T-H1-B6-3,C1B6.3,6.3,mu_neg,1,,3,C,Chloramphenicol,Chloramphenicol,21.44,21,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C1-3,C3P1.3,81.3,mu_pos,0,,3,C,Chloramphenicol,Chloramphenicol,21.44,21,0,susceptible
2-Jul-15,1,1,6,15-7-T-H6-B2-3,2C6B2.3,49.3,mu_pos,1,3,3,GM,gentamicin,aminoglycoside,21.44,21,0,susceptible
2-Jul-15,1,1,10,15-7-T-H10-C3-3,2C10P3.3,82.3,mu_pos,0,4,3,AM,ampicillin,beta-lactam,21.45,21,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-B10-2,2C1B10.2,19.2,mu_pos,1,1,2,AMC,amoxicillin-clavulanate,beta-lactam,21.45,21,0,susceptible
12-Jun-15,0,0,1,15-6-P-H1-C4-1,C1P4.1,74.1,mu_pos,0,,1,C,Chloramphenicol,Chloramphenicol,21.45,21,0,susceptible
2-Jul-15,1,1,2,15-7-T-H2-C3-3,2C2P3.3,21.3,mu_pos,0,1,3,C,Chloramphenicol,Chloramphenicol,21.45,21,0,susceptible
12-Jun-15,0,0,4,15-6-P-H4-C4-2,C4P4.2,89.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,21.46,21,0,susceptible
10-Jun-15,0,1,5,15-6-T-H5-C2-1,C5P2.1,32.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,21.46,21,0,susceptible
12-Jun-15,0,1,10,15-6-T-H10-C3-3,C10P3.3,68.3,mu_pos,0,,3,AMC,amoxicillin-clavulanate,beta-lactam,21.46,21,0,susceptible
2-Jul-15,1,1,9,15-7-T-H9-C4-3,2C9P4.3,73.3,mu_pos,0,4,3,C,Chloramphenicol,Chloramphenicol,21.46,21,0,susceptible
2-Jul-15,1,1,9,15-7-T-H9-C7-3,2C9P7.3,76.3,mu_pos,0,4,3,AM,ampicillin,beta-lactam,21.47,21,0,susceptible
10-Jun-15,0,1,2,15-6-T-H2-C5-1,C2P5.1,20.1,mu_pos,0,,1,C,Chloramphenicol,Chloramphenicol,21.48,21,0,susceptible
12-Jun-15,0,1,9,15-6-T-H9-C1-3,C9P1.3,61.3,mu_pos,0,,3,Te,tetracycline,tetracycline,21.48,21,0,susceptible
2-Jul-15,1,1,4,15-7-T-H4-C1-1,2C4P1.1,35.1,mu_pos,0,2,1,AMC,amoxicillin-clavulanate,beta-lactam,21.49,21,0,susceptible
2-Jul-15,1,1,5,15-7-T-H5-C4-1,2C5P4.1,46.1,mu_pos,0,3,2,AMC,amoxicillin-clavulanate,beta-lactam,21.49,21,0,susceptible
12-Jun-15,0,1,6,15-6-T-H6-B10-1,C6B10.1,50.1,mu_pos,1,,1,C,Chloramphenicol,Chloramphenicol,21.49,21,0,susceptible
2-Jul-15,1,1,8,15-7-T-H8-C1-1,2C8P1.1,67.1,mu_pos,0,3,1,GM,gentamicin,aminoglycoside,21.49,21,0,susceptible
12-Jun-15,0,1,10,15-6-T-H10-C3-2,C10P3.2,68.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,21.5,22,0,susceptible
12-Jun-15,0,0,7,15-6-P-H7-C5-2,C7P5.2,105.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,21.5,22,0,susceptible
10-Jun-15,0,1,6,15-6-T-H6-C4-1,C6P4.1,39.1,mu_pos,0,,3,GM,gentamicin,aminoglycoside,21.5,22,0,susceptible
12-Jun-15,0,0,5,15-6-P-H5-C5-1,C5P5.1,95.1,mu_pos,0,,1,Te,tetracycline,tetracycline,21.5,22,0,susceptible
2-Jul-15,1,1,10,15-7-T-H10-C2-1,2C10P2.1,81.1,mu_pos,0,4,1,AMC,amoxicillin-clavulanate,beta-lactam,21.51,22,0,susceptible
12-Jun-15,0,0,6,15-6-P-H6-C4-2,C6P4.2,99.2,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,21.51,22,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C3-2,2C3P3.2,27.2,mu_pos,0,2,2,CIP,ciprofloxacin,fluoroquinolone,21.51,22,0,susceptible
12-Jun-15,0,1,6,15-6-T-H6-B9-3,C6B9.3,49.3,mu_pos,1,,3,C,Chloramphenicol,Chloramphenicol,21.52,22,0,susceptible
12-Jun-15,0,0,7,15-6-P-H7-C2-3,C7P2.3,102.3,mu_pos,0,,3,Te,tetracycline,tetracycline,21.52,22,0,susceptible
12-Jun-15,0,1,10,15-6-T-H10-C2-1,C10P2.1,67.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,21.53,22,0,susceptible
2-Jul-15,1,1,6,15-7-T-H6-B1-2,2C6B1.2,48.2,mu_pos,1,3,2,AMC,amoxicillin-clavulanate,beta-lactam,21.53,22,0,susceptible
10-Jun-15,0,1,5,15-6-T-H5-C3-3,C5P3.3,33.3,mu_pos,0,,3,C,Chloramphenicol,Chloramphenicol,21.53,22,0,susceptible
12-Jun-15,0,0,7,15-6-P-H7-C3-3,C7P3.3,103.3,mu_pos,0,,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,21.53,22,0,susceptible
12-Jun-15,0,0,5,15-6-P-H5-C4-2,C5P4.2,93.2,mu_pos,0,,2,G,sulfisoxazole,sulfonamide,21.53,22,0,susceptible
12-Jun-15,0,0,10,15-6-P-H10-C3-1,C10P3.1,118.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,21.54,22,0,susceptible
12-Jun-15,0,0,4,15-6-P-H4-C4-1,C4P4.1,89.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,21.54,22,0,susceptible
12-Jun-15,0,0,5,15-6-P-H5-C4-3,C5P4.3,94.3,mu_pos,0,,3,C,Chloramphenicol,Chloramphenicol,21.54,22,0,susceptible
2-Jul-15,1,1,9,15-7-T-H9-C5-3,2C9P5.3,74.3,mu_pos,0,4,3,C,Chloramphenicol,Chloramphenicol,21.54,22,0,susceptible
12-Jun-15,0,1,7,15-6-T-H7-C2-1,C7P2.1,52.1,mu_pos,0,,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,21.54,22,0,susceptible
2-Jul-15,1,1,2,15-7-T-H2-C4-2,2C2P4.2,22.2,mu_pos,0,2,2,GM,gentamicin,aminoglycoside,21.54,22,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C9-1,2C3P9.1,33.1,mu_pos,0,2,1,G,sulfisoxazole,sulfonamide,21.54,22,0,susceptible
2-Jul-15,1,1,4,15-7-T-H4-C2-1,2C4P2.1,36.1,mu_pos,0,2,1,AM,ampicillin,beta-lactam,21.55,22,0,susceptible
12-Jun-15,0,0,6,15-6-P-H6-C1-2,C6P1.2,96.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,21.55,22,0,susceptible
12-Jun-15,0,1,8,15-6-T-H8-C1-3,C8P1.3,56.3,mu_pos,0,,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,21.55,22,0,susceptible
12-Jun-15,0,0,2,15-6-P-H2-C2-1,C2P2.1,77.1,mu_pos,0,,1,GM,gentamicin,aminoglycoside,21.55,22,0,susceptible
10-Jun-15,0,1,5,15-6-T-H5-C1-2,C5P1.2,31.2,mu_pos,0,,2,C,Chloramphenicol,Chloramphenicol,21.57,22,0,susceptible
10-Jun-15,0,1,6,15-6-T-H6-C1-3,C6P1.3,36.3,mu_pos,0,,2,CIP,ciprofloxacin,fluoroquinolone,21.57,22,0,susceptible
12-Jun-15,0,0,1,15-6-P-H1-C3-3,C1P3.3,73.3,mu_pos,0,,3,GM,gentamicin,aminoglycoside,21.57,22,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C4-3,2C3P4.3,28.3,mu_pos,0,2,3,Te,tetracycline,tetracycline,21.57,22,0,susceptible
12-Jun-15,0,0,6,15-6-P-H6-C4-3,C6P4.3,99.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,21.59,22,0,susceptible
2-Jul-15,1,1,6,15-7-T-H6-B1-2,2C6B1.2,48.2,mu_pos,1,3,2,SXT,sulfamethoxazole–trimethoprim,sulfonamide,21.59,22,0,susceptible
2-Jul-15,1,1,7,15-7-T-H7-C3-2,2C7P3.2,60.2,mu_pos,0,3,2,GM,gentamicin,aminoglycoside,21.59,22,0,susceptible
2-Jul-15,1,1,9,15-7-T-H9-C6-1,2C9P6.1,75.1,mu_pos,0,4,1,GM,gentamicin,aminoglycoside,21.59,22,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C4-1,C3P4.1,84.1,mu_pos,0,,1,Te,tetracycline,tetracycline,21.59,22,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-C3-1,2C1P3.1,2.1,mu_pos,0,1,1,AMC,amoxicillin-clavulanate,beta-lactam,21.61,22,0,susceptible
10-Jun-15,0,1,1,15-6-T-H1-B10-1,C1B10.1,10.1,mu_neg,1,,1,GM,gentamicin,aminoglycoside,21.61,22,0,susceptible
12-Jun-15,0,0,9,15-6-T-H1-C1-2,C1P1.2,11.2,mu_pos,0,,2,GM,gentamicin,aminoglycoside,21.61,22,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-B9-1,2C1B9.1,18.1,mu_pos,1,1,1,Te,tetracycline,tetracycline,21.62,22,0,susceptible
12-Jun-15,0,1,9,15-6-T-H9-C5-1,C9P5.1,65.1,mu_pos,0,,1,CF,cephalothin,cephalosporin,21.63,22,0,susceptible
10-Jun-15,0,1,4,15-6-T-H4-C3-2,C4P3.2,28.2,mu_pos,0,,2,G,sulfisoxazole,sulfonamide,21.63,22,0,susceptible
12-Jun-15,0,0,9,15-6-P-H9-C5-2,C9P5.2,115.2,mu_pos,0,,2,AM,ampicillin,beta-lactam,21.64,22,0,susceptible
2-Jul-15,1,1,5,15-7-T-H5-C2-1,2C5P2.1,44.1,mu_neg,0,2,1,C,Chloramphenicol,Chloramphenicol,21.64,22,0,susceptible
12-Jun-15,0,0,10,15-6-P-H10-C2-3,C10P2.3,117.3,mu_pos,0,,3,CIP,ciprofloxacin,fluoroquinolone,21.64,22,0,susceptible
12-Jun-15,0,0,10,15-6-P-H10-C5-1,C10P5.1,120.1,mu_pos,0,,1,C,Chloramphenicol,Chloramphenicol,21.65,22,0,susceptible
12-Jun-15,0,0,4,15-6-P-H4-C5-2,C4P5.2,90.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,21.66,22,0,susceptible
10-Jun-15,0,1,3,15-6-T-H3-C5-3,C3P5.3,25.3,mu_pos,0,,3,C,Chloramphenicol,Chloramphenicol,21.66,22,0,susceptible
12-Jun-15,0,1,6,15-6-T-H6-B6-2,C6B6.2,46.2,mu_pos,1,,2,C,Chloramphenicol,Chloramphenicol,21.66,22,0,susceptible
12-Jun-15,0,0,7,15-6-P-H7-C4-3,C7P4.3,104.3,mu_pos,0,,3,C,Chloramphenicol,Chloramphenicol,21.66,22,0,susceptible
2-Jul-15,1,1,7,15-7-T-H7-C5-1,2C7P5.1,62.1,mu_pos,0,3,1,C,Chloramphenicol,Chloramphenicol,21.66,22,0,susceptible
12-Jun-15,0,0,9,15-6-P-H9-C4-3,C9P4.3,114.3,mu_pos,0,,3,CIP,ciprofloxacin,fluoroquinolone,21.66,22,0,susceptible
12-Jun-15,0,0,6,15-6-P-H6-C1-2,C6P1.2,96.2,mu_pos,0,,2,Te,tetracycline,tetracycline,21.66,22,0,susceptible
10-Jun-15,0,1,1,15-6-T-H1-B3-2,C1B3.2,3.2,0,1,,2,C,Chloramphenicol,Chloramphenicol,21.67,22,0,susceptible
12-Jun-15,0,0,2,15-6-P-H2-C2-1,C2P2.2,77.2,mu_pos,0,,2,C,Chloramphenicol,Chloramphenicol,21.67,22,0,susceptible
2-Jul-15,1,1,2,15-7-T-H2-C4-2,2C2P4.2,22.2,mu_pos,0,2,2,CF,cephalothin,cephalosporin,21.67,22,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-B6-2,2C1B6.2,15.2,mu_pos,1,1,2,CIP,ciprofloxacin,fluoroquinolone,21.67,22,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-C7-3,2C1P7.3,6.3,mu_pos,0,1,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,21.67,22,0,susceptible
2-Jul-15,1,1,6,15-7-T-H6-B3-3,2C6B3.3,50.3,mu_pos,1,3,3,GM,gentamicin,aminoglycoside,21.67,22,0,susceptible
12-Jun-15,0,0,8,15-6-P-H8-C1-2,C8P1.2,106.2,mu_pos,0,,2,Te,tetracycline,tetracycline,21.67,22,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C10-3,2C3P10.3,34.3,mu_pos,0,2,3,Te,tetracycline,tetracycline,21.67,22,0,susceptible
2-Jul-15,1,1,4,15-7-T-H4-C8-2,2C4P8.2,42.2,mu_pos,0,2,1,AMC,amoxicillin-clavulanate,beta-lactam,21.68,22,0,susceptible
2-Jul-15,1,1,4,15-7-T-H4-C8-2,2C4P8.2,42.2,mu_pos,0,2,1,GM,gentamicin,aminoglycoside,21.68,22,0,susceptible
2-Jul-15,1,1,1,15-7-T-H1-B5-2,2C1B5.2,14.2,mu_pos,1,1,2,AMC,amoxicillin-clavulanate,beta-lactam,21.69,22,0,susceptible
2-Jul-15,1,1,2,15-7-T-H2-C1-2,2C2P1.2,20.2,mu_pos,0,1,2,AMC,amoxicillin-clavulanate,beta-lactam,21.69,22,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C9-1,2C3P9.1,33.1,mu_pos,0,2,1,C,Chloramphenicol,Chloramphenicol,21.69,22,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C8-1,2C3P8.1,32.1,mu_pos,0,2,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,21.69,22,0,susceptible
2-Jul-15,1,1,6,15-7-T-H6-B3-1,2C6B3.1,50.1,mu_pos,1,3,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,21.69,22,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C4-2,C3P4.2,84.2,mu_pos,0,,2,C,Chloramphenicol,Chloramphenicol,21.7,22,0,susceptible
12-Jun-15,0,1,9,15-6-T-H9-C5-1,C9P5.1,65.1,mu_pos,0,,1,G,sulfisoxazole,sulfonamide,21.7,22,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C1-1,C3P1.1,81.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,21.71,22,0,susceptible
12-Jun-15,0,0,1,15-6-P-H1-C2-1,C1P2.1,72.1,mu_pos,0,,1,Te,tetracycline,tetracycline,21.71,22,0,susceptible
12-Jun-15,0,0,1,15-6-P-H1-C3-1,C1P3.1,73.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,21.73,22,0,susceptible
12-Jun-15,0,1,10,15-6-T-H10-C2-1,C10P2.1,67.1,mu_pos,0,,1,C,Chloramphenicol,Chloramphenicol,21.73,22,0,susceptible
12-Jun-15,0,0,4,15-6-P-H4-C5-2,C4P5.2,90.2,mu_pos,0,,2,C,Chloramphenicol,Chloramphenicol,21.73,22,0,susceptible
12-Jun-15,0,0,10,15-6-P-H10-C3-2,C10P3.2,118.2,mu_pos,0,,2,CF,cephalothin,cephalosporin,21.73,22,0,susceptible
2-Jul-15,1,1,7,15-7-T-H7-C1-2,2C7P1.2,58.2,mu_pos,0,3,2,AM,ampicillin,beta-lactam,21.74,22,0,susceptible
2-Jul-15,1,1,6,15-7-T-H6-B8-1,2C6B8.1,55.1,mu_pos,1,3,1,GM,gentamicin,aminoglycoside,21.74,22,0,susceptible
12-Jun-15,0,0,7,15-6-P-H7-C1-1,C7P1.1,101.1,mu_pos,0,,1,AMC,amoxicillin-clavulanate,beta-lactam,21.75,22,0,susceptible
2-Jul-15,1,1,9,15-7-T-H9-C3-1,2C9P3.1,72.1,mu_pos,0,4,1,AMC,amoxicillin-clavulanate,beta-lactam,21.75,22,0,susceptible
12-Jun-15,0,1,6,15-6-T-H6-B1-2,C6B1.2,41.2,mu_pos,1,,2,C,Chloramphenicol,Chloramphenicol,21.75,22,0,susceptible
2-Jul-15,1,1,7,15-7-T-H7-C4-2,2C7P4.2,61.2,mu_pos,0,3,2,GM,gentamicin,aminoglycoside,21.75,22,0,susceptible
12-Jun-15,0,1,9,15-6-T-H9-C4-1,C9P4.1,64.1,mu_pos,0,,1,AM,ampicillin,beta-lactam,21.76,22,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C3-3,C3P3.3,83.3,mu_pos,0,,3,AM,ampicillin,beta-lactam,21.76,22,0,susceptible
10-Jun-15,0,1,5,15-6-T-H5-C3-1,C5P3.1,33.1,mu_pos,0,,1,C,Chloramphenicol,Chloramphenicol,21.76,22,0,susceptible
12-Jun-15,0,1,6,15-6-T-H6-B1-3,C6B1.3,41.3,mu_pos,1,,3,C,Chloramphenicol,Chloramphenicol,21.76,22,0,susceptible
10-Jun-15,0,1,3,15-6-T-H3-C4-3,C3P4.3,24.3,mu_neg,0,,3,CF,cephalothin,cephalosporin,21.76,22,0,susceptible
10-Jun-15,0,1,1,15-6-T-H1-B10-1,C1B10.1,10.1,mu_neg,1,,1,CIP,ciprofloxacin,fluoroquinolone,21.76,22,0,susceptible
2-Jul-15,1,1,5,15-7-T-H5-C3-2,2C5P3.2,45.2,mu_pos,0,3,3,AM,ampicillin,beta-lactam,21.77,22,0,susceptible
12-Jun-15,0,0,10,15-6-P-H10-C3-3,C10P3.3,118.3,mu_pos,0,,3,AMC,amoxicillin-clavulanate,beta-lactam,21.77,22,0,susceptible
2-Jul-15,1,1,6,15-7-T-H6-C1-2,2C6P1.2,47.2,mu_pos,0,3,2,AMC,amoxicillin-clavulanate,beta-lactam,21.77,22,0,susceptible
12-Jun-15,0,1,10,15-6-T-H10-C3-1,C10P3.1,68.1,mu_pos,0,,1,C,Chloramphenicol,Chloramphenicol,21.77,22,0,susceptible
12-Jun-15,0,0,8,15-6-P-H8-C1-1,C8P1.1,106.1,mu_pos,0,,1,G,sulfisoxazole,sulfonamide,21.77,22,0,susceptible
12-Jun-15,0,1,9,15-6-T-H9-C2-3,C9P2.3,62.3,mu_pos,0,,3,AMC,amoxicillin-clavulanate,beta-lactam,21.78,22,0,susceptible
10-Jun-15,0,1,5,15-6-T-H5-C1-1,C5P1.1,31.1,mu_neg,0,,1,SXT,sulfamethoxazole–trimethoprim,sulfonamide,21.78,22,0,susceptible
10-Jun-15,0,1,1,15-6-T-H1-C3-2,C1P3.2,13.2,mu_pos,0,,2,AMC,amoxicillin-clavulanate,beta-lactam,21.79,22,0,susceptible
12-Jun-15,0,0,3,15-6-P-H3-C3-3,C3P3.3,83.3,mu_pos,0,,3,AMC,amoxicillin-clavulanate,beta-lactam,21.79,22,0,susceptible
2-Jul-15,1,1,7,15-7-T-H7-C2-1,2C7P2.1,59.1,mu_pos,0,3,1,AMC,amoxicillin-clavulanate,beta-lactam,21.79,22,0,susceptible
12-Jun-15,0,0,1,15-6-P-H1-C3-3,C1P3.3,73.3,mu_pos,0,,3,CF,cephalothin,cephalosporin,21.79,22,0,susceptible
12-Jun-15,0,1,6,15-6-T-H6-B3-3,C6B3.3,43.3,mu_pos,1,,3,CIP,ciprofloxacin,fluoroquinolone,21.79,22,0,susceptible
10-Jun-15,0,1,2,15-6-T-H2-C2-3,C2P2.3,17.3,mu_neg,0,,3,SXT,sulfamethoxazole–trimethoprim,sulfonamide,21.79,22,0,susceptible
12-Jun-15,0,0,5,15-6-P-H5-C4-3,C5P4.3,94.3,mu_pos,0,,3,Te,tetracycline,tetracycline,21.79,22,0,susceptible
2-Jul-15,1,1,3,15-7-T-H3-C2-3,2C3P2.3,26.3,mu_pos,0,2,3,AM,ampicillin,beta-lactam,21.8,22,0,susceptible
